Tree_GlobalID,INSPID,INSP_GlobalID,Risk_GlobalID,Risk_Defect,Risk_DefectLocation,Risk_Failure,Risk_ImpactTarget,Risk_FailureImpact,Risk_FailureConsequence,RiskRating,MitigationRecommendation
45CA3AAB-B56D-4BAC-B44C-EC4CBDB56CED,4181349,B92E41CC-C1B5-4DEB-A9CD-E4F45ED5C97B,7113FC41-4EAA-4995-BCD8-1C3F8B88B203,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Minor (2),Low (4),no work needed
1125FACE-F298-43AD-884D-2E2E668E12E5,8846852,B85A2441-4A67-4627-B81A-12CA187A2075,6B9946A9-5867-436C-944F-86ACB80A4141,Decay,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
A0623BCA-F39F-4C4D-95CB-66B7158A9A54,6668369,56B08B96-69AC-4E5F-9D78-3DD2A4609EF2,0896A8C3-E34A-475E-8EC3-05F34419B54B,Decay,Stem,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
6B3488DA-4206-47D8-AE44-1E8837D42C92,7194846,957CDE1C-FE6A-4C76-96EE-14CBC9AD5BBA,32CE1CF4-F00C-4A70-B331-A7C9EFFEE4B5,Cracks,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),remove H/L
FB131A74-F959-41E0-AA2C-EBF34454AD88,7775918,C97697E7-83E1-405E-80C2-3F69066CECC1,1FE999B6-F330-46AB-A34E-08183BA2F833,Decay,Stem,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),REMOVE TREE
F4F73DD0-FC86-49CF-81FD-8EE19B548110,6083967,E85595B9-9DFD-406E-BD57-4420FCBCD434,CBF85C90-FABB-4A3E-80EF-A0B933DBDB27,Dead Wood,Branches,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
AF49FE68-5A88-4446-BEDD-6FFA8CAFD604,7533062,93585886-0EFD-4F9B-AB85-A0BF53C1BC24,D0F7E853-E4D0-41EC-B3DD-8201D733B9A9,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
8A398A3C-2BC9-4DFF-A036-BB5E10BABEAB,7545872,15140069-C3AD-4A92-8816-1F41328AF399,892BE63E-C509-4B4E-A084-56AA96E48F81,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NWN
2317B592-35F8-4C38-9C2C-021E9F712447,7536821,85368191-C0BB-43B8-80D9-EB326BC63DE5,864214A2-EC60-43ED-A3D2-F09C127554D2,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
2B03023D-22C6-4C60-B7DB-2B38784E7C79,11056357,5294F72D-6AC8-478B-BC01-74EA32DBF2E2,38BA5501-D7CA-4CF7-9A3B-CD75B7297F56,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),no work 
1C927098-CA43-4217-89E0-764A6FF21973,8953674,E2011A73-A17B-4340-91EA-3E04B3F50812,CAC0514E-DBBB-4325-A79B-7B9A4BD9FC84,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
AF49FE68-5A88-4446-BEDD-6FFA8CAFD604,7545556,76131DE0-BC5F-44D6-B03D-17912B162B4D,980D1A25-8214-44AC-AB9C-3AB674153069,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
0EF9BC2F-30C9-4912-9ADC-8724EC17566B,6997240,B589C6E4-550C-45E3-83F0-9FEE92AE436E,3B1A33CF-6849-4BC3-9DBF-10A1CAE8B615,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
CAAFCF3A-841A-4E88-BF2F-E4DAF300F9DF,6194760,02885A51-8963-45B2-915C-51112E3CFB8B,A7B102A7-4095-4E2B-BFEC-FF728426507B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
DAAF6C52-5886-4045-B824-1BD6413C2DBF,10366974,B5B1DAA1-A636-44CD-B35C-CF53811A95EB,08ABA0C4-8BFF-4D7B-A536-0AFCFB525743,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
77E14971-1F4E-4230-BDBE-F78088993329,6610490,3E5B31AD-C30D-4A58-A696-41B6B491655E,7AC36C37-7382-4AE7-B3B1-B2EF1E490D41,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
B9EEC379-5BBD-48F7-A13A-A8DB2D60DD61,8549754,AF08B1BB-930E-4055-ACE0-D0216DA81371,7E759177-D51F-40B7-B978-5B25D615363C,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
B2E440E2-679C-4345-AE04-9FB75B9AD426,8641657,A5A3529D-D322-48AC-8CDC-C426B9C2145D,95E3A7C1-E203-42FF-B6B4-0C6369403E33,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
587AD609-9A80-4BB0-90F8-C5B21B560308,7585948,4FDCCB65-0C72-41DC-9DA7-34C2EF545B90,E856D78E-B8E1-4385-A9E1-AE57A9D19924,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
94A33498-7B43-4E74-8AA0-3162D28F08F9,7555614,2FC9F18E-69EA-49D3-90DB-172F5FB93E4F,9E20D9F4-A79A-4FC8-9AE8-A3119F95DD50,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),COMP.
F8054F18-C5BF-4222-8659-96F768FDAF4E,7469554,1D5F5D77-4D8F-4A24-A924-43C3E25CBC84,44BBED5A-0B69-4526-B278-F07AD48B50AB,Dead Wood,Stem,Probable (3),Low (2),Unlikely (5),Severe (4),Moderate (9),Remove
7C29C984-6F66-4A58-8628-6207D3845255,7109641,E5D69C12-2C4A-4A76-A7D7-8F43F9EE955A,47760799-8DC8-4511-BED6-A6EB75A60230,Dead Wood,Stem,Probable (3),Low (2),Unlikely (5),Severe (4),Moderate (9),NULL
558A7E35-0EE5-4D34-B414-38168D4F3F8A,6345551,E6AF3CCF-56D3-488A-803B-EDA3B659D420,B5DDD443-EF97-4ABF-9C80-4D1AAF4BCD5F,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Severe (4),Moderate (9),NULL
1C420518-206E-4951-B0EC-D9C6B9F37809,7560473,56BA94EC-CF3E-4049-A97B-8CA150618F36,22CCC036-70F3-4137-B9FF-81A9CBB77842,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
213C4D59-E787-47BF-A79B-A65693DCACEA,11438445,FE336904-F02B-42D2-902A-8BD9DB08248E,0D076076-EAB7-4C8E-A1BC-C4DEA3F6700C,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
08F86709-913F-4E77-850C-EC3F861BCE32,10031564,FEEB9048-283E-4A19-BF1B-F69E72F147BE,35F7B27D-8A53-4E2A-A371-DC23A0F4D95C,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
121F9592-14D5-42A3-B6C9-4E9765B583C0,9013515,0E73E26D-4866-469C-BE46-5BD7B86E1CD4,28F5D044-BFAB-4405-A0C4-9E99AB5BBB76,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
25DCA4C5-E897-40B6-9D5B-8BE6107CC8D3,8970423,7436C057-6088-4DCF-A212-A55FCCBD73D5,BF2FB85B-3BB9-4B24-B114-4C272192B891,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
43A46A26-2813-4AF3-B0ED-DBD01EA46D92,8228891,8076922A-AA9B-489C-A4C5-B89CEFEA1208,E5322A2B-FC98-4F0F-AC18-883DA8DEFC6D,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
0143BB94-F150-4DED-841C-2A4DE7D941A2,7874693,55E81A58-DE3C-4488-8435-6104D45306CA,669E5ABA-A332-4C65-803A-31D5D09606FB,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
A559C495-9269-4446-B367-F9E85CC06D11,7419168,3C6784F4-E009-4D50-8234-46E211A4BA88,CD0F1862-728B-4B4E-880A-8B7F9EF7C827,Dead Wood,Stem,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),REMOVE TREE
1C2E6930-FAEE-4128-B2B5-B412D334A909,6396187,B7AF23AB-C661-4EDB-A666-22697834373C,224E8031-455D-4FCC-83A5-DB2DB2CCAA0B,Poor Tree Architecture,Stem,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
035A3726-F7B7-4B4B-9A8C-C96DEB3C42E4,6442449,E6A7664D-8680-477C-B495-B71BBD1A0E32,6CDFC75E-8E78-410C-902F-F4E7FA23BADA,Dead Wood,Stem,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),REMOVE TREE
0CF91846-9790-4C3D-B1CA-82B7FA01ED8A,5806100,98585880-DEFB-4CB5-AF0B-552A575B564D,FB89E93E-ED45-4288-AA37-05F584769CD4,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
7E0A958F-8BF6-4F91-8B06-6B00F1346065,6194623,21C8AE0C-30F8-43A1-AD25-895680EF6F4B,B92784B4-FB9F-4455-9B32-4C1AE9D06DEE,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
4985B0C6-167B-42F0-BE68-7FB670184F01,8984511,89D19FA9-DC34-4E44-A659-4675F5839C5C,252C02AC-4D18-48C4-8802-27A281CE34FA,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
FB8F7F38-DB86-493E-A69F-C0CEE8F45565,5728392,32B064B6-45EB-4F95-8F0F-F7332B3309BF,528E2B30-15FC-4E85-99CC-81BEE20B4910,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),PRUNE
1372926E-A420-43FF-A8EC-07AC42186E57,8509587,75EA7E65-81D9-4C20-83C7-9180F835983F,93CA0175-1D83-4349-B712-08F5936A3950,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),REMOVE H/L
E97C1726-6E75-4E29-B22F-1B0045A533D4,5715918,CCF8175A-1CA8-4E6B-88B6-8A25827C592C,879569D7-12C7-49BB-BA7B-F152EE80190F,Decay,Stem,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),REMOVE
295FD3D7-AA3C-4977-A958-7E2E65AA4CE0,7586950,A77DFB35-AD61-4682-B838-E686C4DE028A,4E04F142-CBED-4DA5-BCDA-49248E4EDD5B,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
6063F1F7-5B09-4A0A-91CE-F0A112C2E31C,7166412,DE41B481-5928-4EC6-8E61-334E03F1FD76,BC82BB53-FBB9-49D5-984C-5CE352B1EA79,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),BP
B81317FC-BCEC-47C0-87DE-D341B00D7AB8,7495577,EF4EBF67-5523-41B9-AA22-9CFDBDB28A5D,F20065B9-C1A5-4DF1-8961-5E4FEE6EC056,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
CF608D0D-E937-4D41-807A-BCDC51A94C4A,8638791,3A7FF9B7-A969-4D05-A1A0-8169386E308D,5E54D11D-3B9A-460C-9F8C-1CC1D0EF47AF,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
244AD162-D77C-434F-981D-F86CB6D2E4EC,9294588,6AEA350C-A5B0-414B-A8B1-AE84E8BF9C4D,6245A809-8F9A-4289-A30B-3B92BD08E3D6,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),Prune
244AD162-D77C-434F-981D-F86CB6D2E4EC,9294588,6AEA350C-A5B0-414B-A8B1-AE84E8BF9C4D,76E7E3AC-27F0-47B7-B704-C18A1D72291B,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),Prune 
1A21DC42-B759-4A37-8942-7E0878FA1BD9,8964158,4C79C274-5C30-4CB2-9721-1A99FA9FC105,8F45959C-39CF-486A-B969-473E795A4C33,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
BD9C39E3-A68E-4E00-AE43-EF716B072CB5,9159056,6187026D-3C64-4344-9EA0-7634E47E2AB4,45C95917-8ACA-4EBD-BF07-9C922A73FF02,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),SURVEY CENTRAL
A6DB5DDA-0E02-4413-B172-B9FD676B5F70,8351549,659D37FB-A3D7-4671-A066-4EBB3D37A4D4,508F09C2-E5EA-4672-B1DC-E8E79B15B05A,Decay,Roots,Imminent (4),Very Low (1),Unlikely (5),Minor (2),Low (7),NULL
8430C654-ECD4-4A6B-A81C-8C8B25ECE9A5,9894356,8966F205-249F-4884-96D0-4A8DE8625A17,6E18609D-00CF-4E82-8629-42A772EE96F3,Decay,Stem,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
B81317FC-BCEC-47C0-87DE-D341B00D7AB8,7495577,EF4EBF67-5523-41B9-AA22-9CFDBDB28A5D,0EACD605-16ED-44AE-A57A-B14CFE3A11B3,Decay,Stem,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
5ACCC3D1-A6C2-4387-B838-FAB4CE360FD3,8631458,BBE30743-D01A-43DA-B854-66A4F0067DE1,D6BB6A9A-BBBE-4506-885F-830452D1DD25,Decay,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
12973CA1-47C0-4AAD-92D2-A9D054B7BFED,8705394,01BE7676-2461-4A50-8AAE-2B6FE3D7CE03,74AD4739-F7DE-4A51-B162-F7764510F006,Decay,Stem,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
0D13E152-5006-4145-A180-E985D8F1B3FC,7293648,44F5A2F1-49F6-43E0-8F4C-D07CFF37D9F7,220D8E5C-2E9A-4457-8066-932AB747196D,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
A3E30ED9-2A5E-4E0C-A9F4-CB3B991F97D4,7448451,B3B48BBB-6D2D-418E-9DF7-5B38F686370D,876AB9D6-1F9B-4DE3-9E66-446B075801A4,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
4201F784-1966-4CBE-8A0C-3D46A495076A,7117671,C3FF6BC0-C949-4FFB-A7C8-E1998BC18F1A,EBF6A81C-5E0A-49AD-A912-85171698CC7A,Poor Tree Architecture,Stem,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),REMOVE SHAFT
DA3072EA-F45E-4A70-8724-3E7D8AF03A4B,7937650,0248C8A1-5294-4906-99D2-FF423837BC83,745E826A-FB4C-4789-80A3-504D0994B247,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
124412BF-69FF-448A-9EE3-A946445A6996,8406688,E5786CCE-9961-4172-939A-AFDA8601DF89,439C084D-2396-49D8-881D-FFAAA21E8D26,Dead Wood,Stem,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
3AB98931-5351-42D4-B336-53F45B2C4903,8562799,4F369211-4568-4197-8876-DC17C97CFA68,98C18CB3-7339-4944-9527-096A783698E3,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NULL
4C42B516-D31B-4193-BD38-BE70DD56F237,8556149,E6F9B798-73CC-44D9-8EEA-188CBCC39095,9E72F41C-249B-4F9F-82B4-2B7FFDCC7EA5,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),NWR
4C42B516-D31B-4193-BD38-BE70DD56F237,8995523,9B88D483-5522-420A-B433-8F213394F755,636C2111-6CDD-49DE-9C7E-766BF041F32C,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Minor (2),Low (7),nwr
7148177F-B8B6-438B-B89A-47FECC7D19BB,7289950,6AAC086E-146D-4C5A-A3BE-BFA33383D4F8,A55AB7E2-0EFC-4327-86FD-F26133A1344F,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Negligible (1),Low (6),NULL
E601B430-DD78-49C0-A1B9-1AAA68944191,11831746,5607FAF7-CD5C-4A09-9B47-75BEE1A6127E,B0D19DE0-47CF-4DED-8134-CEB61381931A,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
48B36512-40E0-4682-8D11-8855408D813F,10651812,1A48BF1A-89F4-4439-9187-5FDB84C1411D,AAA8540A-7196-4FC6-AC3F-DD887F6C33B8,Decay,Root Flare,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
863E4ACD-5CCF-430A-B754-64009E4B2769,10413568,06B6C1F9-FAB1-4BA6-B46C-4B152172330B,A40ED29D-E3AB-48D1-B3D0-0E263773CC38,Decay,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
E638F381-9EDD-4119-B66B-B664CEED6842,8759013,17FCA734-9A23-4C5D-91E0-7EDA18633307,39943FE7-A095-4D2B-9EC8-7C2B5A610653,Decay,Stem,Improbable (1),High (4),Unlikely (5),Significant (3),Low (8),NULL
432EE335-9D4A-4762-9585-A1B748E64178,6558781,9B35C27E-FB0F-424F-927F-A991A9727B1D,04CDA670-0AE5-485A-B067-CB9EA2F36ED9,Cracks,Branches,Improbable (1),High (4),Unlikely (5),Significant (3),Low (8),NULL
BABF1905-5069-4EB9-9D10-F47CCC3102CD,11015522,371A969E-EC1F-491E-B754-0B3AFABF1F67,8EC14BC1-AB42-4DAC-B65D-E0CC0CF7A2BA,Poor Tree Architecture,Stem,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
E9893850-669C-4DE5-B24B-8C654138C839,11048282,CA94AC4E-8FC8-4656-B18D-D0885FA318E6,1DB0F61C-1236-48C3-A6E1-4B6775E0A9CF,Dead Wood,Stem,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
47C595F5-7FF2-44B1-9B4F-18B69D8792EB,7567420,05C95459-E130-46D9-B7C5-8097C84C22EC,B4AEEC65-654D-4E71-8F14-837668EA5903,Poor Tree Architecture,Branches,Improbable (1),High (4),Unlikely (5),Negligible (1),Low (6),REVIEW BLOCK PRUNE
D80C70A8-18CE-4EAC-9445-218F37D244DD,7577150,36BDA513-1EE9-4CCE-B1C1-1B804D79FE33,64D34FA7-ECF3-4DF8-8C45-7FE81D03C8E0,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),REMOVE TREE
83AA9507-16A1-4C31-9F72-20E503DE44B9,8843972,CF503383-2178-449A-B523-84D7B01CA9A7,3963C7B6-EDF5-49E6-A098-9F3A32C1CB8D,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),EAB REMOVE
32431A44-8F56-4A4E-B8C6-9B0A32E3F90D,1847034,437E34B7-F132-4B0D-B47E-596C06F78F2B,C64B568B-401D-4C58-889F-2E94F0EB3FBE,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),Remove l/d 
1372926E-A420-43FF-A8EC-07AC42186E57,1687037,925B0CB7-9924-404E-9A3C-94EDA7EDF1B5,ED3D4532-719A-456C-A82D-8B7CDF2EEE4A,Decay,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
E33FB882-4086-46F0-935B-6A5CA8FE89C9,9876145,ABDC0192-90BD-4287-844E-9F960B9B1212,256CC953-9F98-46E3-9EC2-E08CB96228FE,Decay,Stem,Improbable (1),High (4),Unlikely (5),Significant (3),Low (8),Limb down
6636D06C-80ED-4B67-AB65-85B61BE30EEA,9087764,1B289602-7495-4505-AD3B-D744E8DDB6AB,58D8906A-3671-4085-816E-36B3FA574C1A,Decay,Stem,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
B29AB644-ACAB-4353-B955-47942A365B6B,9226962,FF62CE68-1ED9-48A4-AB0C-FB196C531A70,AF5DAA15-1633-4702-9A0D-F51BF8CFEA1C,Decay,Stem,Improbable (1),High (4),Unlikely (5),Negligible (1),Low (6),NULL
A62D5BC7-E278-4156-8D79-4B4661C70DC5,8661412,37601511-6408-4BAF-A352-05493EDD1B83,B672C580-7D16-4ED5-9CFE-D0C0B03FC70D,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
83AA9507-16A1-4C31-9F72-20E503DE44B9,8667225,E315B3D3-52E6-4B60-BCEB-1DA69216EF22,4439CD8B-111B-4D6D-A482-487DDEE37B22,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
06790463-CE1A-4B7A-9C08-21A54FEA30A7,7277982,6FFD61E5-AB5D-4D46-BD5C-DB5177C82E86,0673C785-E192-43C9-A8C3-DB7B6EEE86FA,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
50CC0580-CB6E-46C0-993E-BC20530A3BAA,7623722,AF02755F-BFE2-4962-84FA-15B13C2EBE33,F2087570-3A1E-4127-8420-F5E2168D286A,Dead Wood,Branches,Probable (3),Low (2),Unlikely (5),Negligible (1),Low (6),NULL
5E0A7369-1270-4CF8-80F0-C9664809558E,6342658,06778661-447E-4A9A-B3F2-131ABA8F3F77,60214E34-3C51-4789-B5D3-18A5F32DDAF9,Root Problems,Root Flare,Improbable (1),High (4),Unlikely (5),Significant (3),Low (8),NULL
79B65B11-EFF4-4F39-B991-F8413DE03ABA,8640944,567B729A-5A7E-4EB0-B9F9-0D391130E2FB,2B70ED70-44A5-4E9A-85CD-87A8D17CF16C,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Negligible (1),Low (4),TARGET = PEDESTRIAN
ACA6AF44-69AA-4CB5-B82B-8DF9FCA318CC,9125276,5FF1B713-7B15-467B-BE4D-EE64AF79043B,178EA676-84B6-4A54-8514-8E1340BFD6A5,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Negligible (1),Low (4),NULL
BED56257-E336-4A39-82D0-91C8E7CD1AA5,8682210,D37669A7-778A-434A-9D28-9B92049F33EA,C3F495D6-0331-4295-83B6-5A389A08DC0C,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Negligible (1),Low (4),NULL
D2370AAF-2A95-46F7-BAD2-94F88ADCA308,10217091,8874A54F-064A-4742-AC77-BD5AC107A8F9,36519449-6371-47E6-9383-5E26592DEA28,Root Problems,Roots,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),Tree has fallen and is blocking white path
FD9A266F-237A-4F0F-8E68-C74E95149ED7,12928324,B3AEC29A-E875-4544-872B-370ADD8D2EB4,232C0331-0017-4E48-B93B-A7680AA00D8B,Root Problems,Roots,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),target is people 
601AA5E4-DF97-479E-A515-DA5640D6CBAC,8613973,16F840AD-4B50-425F-80AF-0E1A9CC900B2,A0AE9706-EEE2-4C44-A68C-5DB22B469805,Root Problems,Root Flare,Probable (3),Low (2),Unlikely (5),Negligible (1),Low (6),re-inspect. restake
5BA22E71-20DF-4C92-8327-5A4FDE172B1D,7647744,A082F266-162D-4926-8552-586CF066F531,21165669-056C-45B9-B6D4-E384691C1454,Root Problems,Roots,Probable (3),Low (2),Unlikely (5),Negligible (1),Low (6),NULL
121F9592-14D5-42A3-B6C9-4E9765B583C0,6831271,982DDF8E-AE13-4B93-9FE8-2C83F735A3D4,A313B4A6-993D-4D12-933B-1F3D0E485BD2,Root Problems,Root Flare,Improbable (1),High (4),Unlikely (5),Significant (3),Low (8),NULL
2FE6E580-BFBB-41A8-9FCB-111E562AD1E2,7673035,F9914A8B-2E65-49DC-B8E9-2D1BB2D2B346,6801A28F-597B-41FF-8B83-28A327E715C5,Decay,Branches,Probable (3),Low (2),Unlikely (5),Significant (3),Low (8),NULL
AE8F83B1-5362-4737-86D8-8E3914882AFA,5431569,45773FFB-8FEF-4AA3-8117-E3BC9F569AA2,1E0A1FE8-2591-4079-878E-121BB97AF196,Dead Wood,Branches,Imminent (4),Very Low (1),Unlikely (5),Minor (2),Low (7),NULL
A04FC489-8E29-4CCD-B5E4-1B5216170146,6567978,A7D5FABB-0B40-4FB6-B845-67440ADC3501,06512691-A376-4B3D-A984-89E7E268EAAF,Dead Wood,Branches,Possible (2),Medium (3),Unlikely (5),Minor (2),Low (7),NULL
D1C71D79-DAC7-408B-ADA9-78B501BD94ED,8732131,3D34C315-A841-49C5-858F-1894B67AAED6,E0830E33-F9DB-4AB8-AF4C-F72E7A18AC2B,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
03B27C79-18EE-4C9E-B9D8-8A998984D13C,6068636,8705937D-EC5E-4EE0-B4E7-EB4DB5D68658,5D2CC79B-6E8E-4230-8E68-EC92DF3DA1EF,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
945B1AED-39D4-4C59-938E-3704E344FF98,4860357,4224B18B-1977-45FF-BC67-7381BEAE79B3,12E653C8-2971-471C-A1C8-36EF1ED1D362,Root Problems,Root Flare,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NWN
4381A98C-E806-4DB0-AF6D-F31DEF0F41DD,6453554,83D5B7CD-0043-4B16-AE21-30C8966FA0A4,6402D6A3-FA62-4448-9379-FB66B0A4300C,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),block prune
03518302-EF13-415C-B137-942291F528C6,6146476,F8DBBAFB-617D-4EC6-B7AC-49CA3B611289,1F951F8A-08DE-4097-8ED4-75B1B5C50002,No Visible Defect,Entire Tree,Improbable (1),Very Low (1),Unlikely (2),Negligible (1),Low (3),NULL
92C2C1AB-F355-4D61-8F63-D41BBFBE979B,1836373,A1C68F9F-47E2-45B6-BB12-DC2B6106CFD9,57584EEF-6A25-4386-B57F-54DA8BD38521,Decay,Stem,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
0D3BBDFE-2120-4DD8-84DF-9A87341A7075,6637622,D388BD92-4AC3-4F31-8DEE-F4A4B69A5C2A,1F7BB215-B156-43DC-A743-48B22B9AD6EA,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),block pruning
731E8B2D-A016-4E48-827C-AE0B330DF9EF,7107167,50ECD192-291F-4098-8B30-BACBA23D0CD2,F39B5C7A-74FA-4B41-89FC-D31009681A0F,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
8F800076-9311-4B95-8323-B95E8453D50A,7793125,C9D88EE1-68FE-469F-AFEF-5D6D0647C28C,B96476A9-5E0C-4608-BF3C-DA4D52E256FD,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
8F800076-9311-4B95-8323-B95E8453D50A,7793124,032E3E95-4CB9-42CD-827B-82C621836D79,A4C4FABA-8858-4F7F-935D-CD096EE657F1,Dead Wood,Branches,Probable (3),Medium (3),Somewhat Likely (6),Minor (2),Low (8),NULL
